    1	   4.20	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   99.7	    0.0	    0.0	    0.0	    0.0	    0.1	  1	 -750.0	 1550.0	   99.7	    0.0	    0.0	1	  521.5	 21	    0.0	    7.7	
    2	   4.30	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   99.2	    0.0	    0.0	    0.0	    0.0	    0.1	  1	 -750.0	 1550.0	   99.2	    0.0	    0.0	1	  396.2	 21	 1305.5	   10.5	
    3	   4.40	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   98.7	    0.0	    0.0	    0.0	    0.0	    0.2	  1	 -750.0	 1550.0	   98.7	    0.0	    0.0	1	  395.8	 21	 1305.2	   10.5	
    4	   4.50	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   98.2	    0.0	    0.0	    0.0	    0.0	    0.3	  1	 -750.0	 1550.0	   98.2	    0.0	    0.0	1	  395.3	 21	 1304.9	   10.5	
    5	   4.60	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   97.7	    0.0	    0.0	    0.0	    0.0	    0.3	  1	 -750.0	 1550.0	   97.7	    0.0	    0.0	1	  394.9	 21	 1304.6	   10.5	
    6	   4.70	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   97.2	    0.0	    0.0	    0.0	    0.0	    0.4	  1	 -750.0	 1550.0	   97.2	    0.0	    0.0	1	  394.4	 21	 1304.3	   10.4	
    7	   4.80	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   96.7	    0.0	    0.0	    0.0	    0.0	    0.5	  1	 -750.0	 1550.0	   96.7	    0.0	    0.0	1	  394.0	 21	 1304.1	   10.4	
    8	   4.90	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   96.2	    0.0	    0.0	    0.0	    0.0	    0.5	  1	 -750.0	 1550.0	   96.2	    0.0	    0.0	1	  393.5	 21	 1303.8	   10.4	
    9	   5.00	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   95.7	    0.0	    0.0	    0.0	    0.0	    0.6	  1	 -750.0	 1550.0	   95.7	    0.0	    0.0	1	  393.1	 21	 1303.5	   10.3	
   10	   5.10	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   95.2	    0.0	    0.0	    0.0	    0.0	    0.7	  1	 -750.0	 1550.0	   95.2	    0.0	    0.0	1	  392.6	 21	 1303.2	   10.3	
   11	   5.20	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   94.7	    0.0	    0.0	    0.0	    0.0	    0.7	  1	 -750.0	 1550.0	   94.7	    0.0	    0.0	1	  392.2	 21	 1302.9	   10.3	
   12	   5.30	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   94.2	    0.0	    0.0	    0.0	    0.0	    0.8	  1	 -750.0	 1550.0	   94.2	    0.0	    0.0	1	  391.7	 21	 1302.6	   10.3	
   13	   5.40	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   93.7	    0.0	    0.0	    0.0	    0.0	    0.9	  1	 -750.0	 1550.0	   93.7	    0.0	    0.0	1	  391.2	 21	 1302.4	   10.2	
   14	   5.50	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   93.2	    0.0	    0.0	    0.0	    0.0	    0.9	  1	 -750.0	 1550.0	   93.2	    0.0	    0.0	1	  390.8	 21	 1302.1	   10.2	
   15	   5.60	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   92.7	    0.0	    0.0	    0.0	    0.0	    1.0	  1	 -750.0	 1550.0	   92.7	    0.0	    0.0	1	  390.3	 21	 1301.8	   10.2	
   16	   5.70	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   92.2	    0.0	    0.0	    0.0	    0.0	    1.1	  1	 -750.0	 1550.0	   92.2	    0.0	    0.0	1	  389.9	 21	 1301.5	   10.2	
