    1	  14.81	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   99.7	    0.0	    0.0	    0.0	    0.0	    0.1	  1	 -750.0	 1550.0	   99.7	    0.0	    0.0	1	  521.5	 21	    0.0	    7.7	
    2	  14.91	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   99.2	    0.0	    0.0	    0.0	    0.0	    0.1	  1	 -750.0	 1550.0	   99.2	    0.0	    0.0	1	  396.2	 21	 1305.5	   10.5	
    3	  15.01	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   98.7	    0.0	    0.0	    0.0	    0.0	    0.2	  1	 -750.0	 1550.0	   98.7	    0.0	    0.0	1	  395.8	 21	 1305.2	   10.5	
    4	  15.11	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   98.2	    0.0	    0.0	    0.0	    0.0	    0.3	  1	 -750.0	 1550.0	   98.2	    0.0	    0.0	1	  395.3	 21	 1304.9	   10.5	
    5	  15.21	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   97.7	    0.0	    0.0	    0.0	    0.0	    0.3	  1	 -750.0	 1550.0	   97.7	    0.0	    0.0	1	  394.9	 21	 1304.6	   10.5	
    6	  15.31	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   97.2	    0.0	    0.0	    0.0	    0.0	    0.4	  1	 -750.0	 1550.0	   97.2	    0.0	    0.0	1	  394.4	 21	 1304.3	   10.4	
    7	  15.41	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   96.7	    0.0	    0.0	    0.0	    0.0	    0.5	  1	 -750.0	 1550.0	   96.7	    0.0	    0.0	1	  394.0	 21	 1304.1	   10.4	
    8	  15.51	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   96.2	    0.0	    0.0	    0.0	    0.0	    0.5	  1	 -750.0	 1550.0	   96.2	    0.0	    0.0	1	  393.5	 21	 1303.8	   10.4	
    9	  15.61	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   95.7	    0.0	    0.0	    0.0	    0.0	    0.6	  1	 -750.0	 1550.0	   95.7	    0.0	    0.0	1	  393.1	 21	 1303.5	   10.3	
   10	  15.71	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   95.2	    0.0	    0.0	    0.0	    0.0	    0.7	  1	 -750.0	 1550.0	   95.2	    0.0	    0.0	1	  392.6	 21	 1303.2	   10.3	
   11	  15.81	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   94.7	    0.0	    0.0	    0.0	    0.0	    0.7	  1	 -750.0	 1550.0	   94.7	    0.0	    0.0	1	  392.2	 21	 1302.9	   10.3	
   12	  15.91	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   94.2	    0.0	    0.0	    0.0	    0.0	    0.8	  1	 -750.0	 1550.0	   94.2	    0.0	    0.0	1	  391.7	 21	 1302.6	   10.3	
   13	  16.01	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   93.7	    0.0	    0.0	    0.0	    0.0	    0.9	  1	 -750.0	 1550.0	   93.7	    0.0	    0.0	1	  391.2	 21	 1302.4	   10.2	
   14	  16.11	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   93.2	    0.0	    0.0	    0.0	    0.0	    0.9	  1	 -750.0	 1550.0	   93.2	    0.0	    0.0	1	  390.8	 21	 1302.1	   10.2	
   15	  16.21	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   92.7	    0.0	    0.0	    0.0	    0.0	    1.0	  1	 -750.0	 1550.0	   92.7	    0.0	    0.0	1	  390.3	 21	 1301.8	   10.2	
   16	  16.31	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   92.2	    0.0	    0.0	    0.0	    0.0	    1.1	  1	 -750.0	 1550.0	   92.2	    0.0	    0.0	1	  389.9	 21	 1301.5	   10.2	
   17	  16.41	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   91.7	    0.0	    0.0	    0.0	    0.0	    1.2	  1	 -750.0	 1550.0	   91.7	    0.0	    0.0	1	  389.4	 21	 1301.2	   10.1	
   18	  16.51	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   91.2	    0.0	    0.0	    0.0	    0.0	    1.2	  1	 -750.0	 1550.0	   91.2	    0.0	    0.0	1	  389.0	 21	 1301.0	   10.1	
   19	  16.61	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   90.7	    0.0	    0.0	    0.0	    0.0	    1.3	  1	 -750.0	 1550.0	   90.7	    0.0	    0.0	1	  388.5	 21	 1300.7	   10.1	
   20	  16.71	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   90.2	    0.0	    0.0	    0.0	    0.0	    1.4	  1	 -750.0	 1550.0	   90.2	    0.0	    0.0	1	  388.0	 21	 1300.4	   10.0	
   21	  16.81	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   89.7	    0.0	    0.0	    0.0	    0.0	    1.4	  1	 -750.0	 1550.0	   89.7	    0.0	    0.0	1	  387.6	 21	 1300.1	   10.0	
   22	  16.91	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   89.2	    0.0	    0.0	    0.0	    0.0	    1.5	  1	 -750.0	 1550.0	   89.2	    0.0	    0.0	1	  387.1	 21	    0.0	   10.0	
   23	  17.01	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   88.7	    0.0	    0.0	    0.0	    0.0	    1.6	  1	 -750.0	 1550.0	   88.7	    0.0	    0.0	1	  386.7	 21	    0.0	   10.0	
   24	  17.11	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   88.2	    0.0	    0.0	    0.0	    0.0	    1.6	  1	 -750.0	 1550.0	   88.2	    0.0	    0.0	1	  386.2	 21	    0.0	    9.9	
   25	  17.21	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   87.7	    0.0	    0.0	    0.0	    0.0	    1.7	  1	 -750.0	 1550.0	   87.7	    0.0	    0.0	1	  385.7	 21	    0.0	    9.9	
   26	  17.31	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   87.2	    0.0	    0.0	    0.0	    0.0	    1.8	  1	 -750.0	 1550.0	   87.2	    0.0	    0.0	1	  385.3	 21	    0.0	    9.9	
   27	  17.41	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   86.7	    0.0	    0.0	    0.0	    0.0	    1.8	  1	 -750.0	 1550.0	   86.7	    0.0	    0.0	1	  384.8	 21	    0.0	    9.8	
   28	  17.51	    0.0	 1500.0	    0.0	    0.0	 1500.0	    0.0	  200.0	    0.0	 1500.0	    0.0	  200.0	  100.0	   86.2	    0.0	    0.0	    0.0	    0.0	    1.9	  1	 -750.0	 1550.0	   86.2	    0.0	    0.0	1	  384.4	 21	    0.0	    9.8	
